1 1
CTCF 
chr14 612 941 58
57 58 24685598 24778671 16 16 0
59 60 24835235 24882038 26 26 0
59 62 24835235 25074733 4 4 0
59 63 24835235 25148614 7 7 0
61 63 24951002 25148614 48 48 0
61 65 24951002 25180638 6 6 0
61 69 24951002 25601456 5 5 0
61 70 24951002 25620347 4 4 0
62 63 25074733 25148614 267 267 0
63 69 25148614 25601456 4 4 0
63 70 25148614 25620347 4 4 0
64 69 25159666 25601456 9 9 0
65 66 25180638 25204599 12 12 0
65 67 25180638 25275709 6 6 0
65 69 25180638 25601456 31 31 0
65 70 25180638 25620347 23 23 0
66 67 25204599 25275709 6 6 0
66 69 25204599 25601456 25 25 0
66 70 25204599 25620347 26 26 0
67 68 25275709 25501890 10 10 0
67 69 25275709 25601456 59 59 0
67 70 25275709 25620347 37 37 0
71 73 29223503 29485722 4 4 0
71 74 29223503 29691987 23 23 0
72 74 29243565 29691987 4 4 0
75 76 30016993 30474460 25 25 0
75 77 30016993 30684122 20 20 0
75 80 30016993 30913076 16 16 0
75 81 30016993 30990938 8 8 0
78 80 30739973 30913076 5 5 0
79 80 30844741 30913076 17 17 0
79 81 30844741 30990938 26 26 0
79 83 30844741 31375233 9 9 0
82 83 31125923 31375233 58 58 0
82 85 31125923 31551793 16 16 0
82 86 31125923 31824999 10 10 0
84 85 31450550 31551793 66 66 0
84 86 31450550 31824999 10 10 0
85 86 31551793 31824999 14 14 0
87 88 31980342 32394673 5 5 0
87 89 31980342 32543931 7 7 0
87 91 31980342 32938972 7 7 0
88 89 32394673 32543931 4 4 0
88 90 32394673 32714032 4 4 0
88 91 32394673 32938972 9 9 0
88 92 32394673 33029068 12 12 0
89 90 32543931 32714032 14 14 0
89 91 32543931 32938972 27 27 0
89 92 32543931 33029068 28 28 0
93 95 33045558 33180576 8 8 0
94 95 33058465 33180576 17 17 0
96 97 33944981 34262268 17 17 0
97 100 34262268 34568805 4 4 0
97 101 34262268 34696475 6 6 0
97 103 34262268 34792976 7 7 0
98 100 34309583 34568805 85 85 0
98 101 34309583 34696475 72 72 0
98 102 34309583 34770379 6 6 0
98 103 34309583 34792976 35 35 0
99 100 34318702 34568805 68 68 0
99 101 34318702 34696475 25 25 0
99 102 34318702 34770379 4 4 0
99 103 34318702 34792976 5 5 0
100 101 34568805 34696475 9 9 0
100 102 34568805 34770379 5 5 0
100 103 34568805 34792976 4 4 0
101 103 34696475 34792976 4 4 0
102 103 34770379 34792976 5 5 0
103 105 34792976 34968110 9 9 0
104 105 34800705 34968110 54 54 0
106 107 35141254 35191849 149 149 0
106 111 35141254 35881905 17 17 0
106 112 35141254 35890986 4 4 0
108 109 35610601 35684750 4 4 0
108 110 35610601 35698883 10 10 0
108 111 35610601 35881905 150 150 0
108 112 35610601 35890986 41 41 0
108 113 35610601 36156960 19 19 0
109 111 35684750 35881905 16 16 0
109 112 35684750 35890986 12 12 0
110 111 35698883 35881905 58 58 0
110 112 35698883 35890986 11 11 0
110 113 35698883 36156960 8 8 0
111 112 35881905 35890986 15 15 0
111 113 35881905 36156960 11 11 0
112 113 35890986 36156960 29 29 0
113 114 36156960 36287750 4 4 0
115 117 36349205 36433001 4 4 0
115 118 36349205 36497401 7 7 0
115 119 36349205 36843953 22 22 0
116 118 36353071 36497401 17 17 0
116 119 36353071 36843953 9 9 0
116 120 36353071 37026703 4 4 0
117 118 36433001 36497401 14 14 0
121 122 37717142 38343819 90 90 0
123 125 38455573 39337003 7 7 0
124 125 39191187 39337003 69 69 0
124 126 39191187 39484663 62 62 0
125 126 39337003 39484663 9 9 0
125 129 39337003 39836873 4 4 0
127 129 39577793 39836873 38 38 0
127 130 39577793 39895883 24 24 0
128 129 39701437 39836873 17 17 0
128 130 39701437 39895883 7 7 0
131 132 45272675 45315703 6 6 0
132 137 45315703 45737562 5 5 0
133 135 45383229 45671183 5 5 0
133 137 45383229 45737562 68 68 0
133 139 45383229 45996823 7 7 0
134 136 45603913 45722836 9 9 0
136 137 45722836 45737562 14 14 0
138 139 45896344 45996823 37 37 0
138 142 45896344 46812921 9 9 0
140 142 46517654 46812921 29 29 0
141 142 46719345 46812921 42 42 0
141 143 46719345 46959699 4 4 0
143 145 46959699 47747418 7 7 0
144 145 47050080 47747418 28 28 0
144 146 47050080 48008401 4 4 0
147 148 48386910 48867870 24 24 0
149 150 49929096 49964963 119 119 0
149 151 49929096 50100618 4 4 0
149 152 49929096 50296737 8 8 0
151 152 50100618 50296737 39 39 0
151 153 50100618 50320096 19 19 0
151 154 50100618 50329116 19 19 0
151 155 50100618 50331822 4 4 0
151 157 50100618 50572278 7 7 0
153 154 50320096 50329116 63 63 0
153 157 50320096 50572278 52 52 0
153 161 50320096 50999338 11 11 0
154 156 50329116 50345857 15 15 0
154 157 50329116 50572278 35 35 0
155 157 50331822 50572278 61 61 0
156 157 50345857 50572278 22 22 0
157 161 50572278 50999338 4 4 0
158 161 50727780 50999338 5 5 0
159 160 50788026 50809261 7 7 0
159 161 50788026 50999338 99 99 0
160 161 50809261 50999338 31 31 0
162 165 51009925 51181597 4 4 0
162 166 51009925 51327213 19 19 0
163 165 51067019 51181597 16 16 0
163 166 51067019 51327213 46 46 0
164 165 51085789 51181597 38 38 0
164 166 51085789 51327213 19 19 0
167 169 51421833 51685464 11 11 0
168 169 51624385 51685464 81 81 0
168 170 51624385 51750568 7 7 0
170 171 51750568 51837544 6 6 0
170 173 51750568 52118854 11 11 0
170 174 51750568 52446069 4 4 0
171 173 51837544 52118854 10 10 0
172 173 52022063 52118854 13 13 0
172 174 52022063 52446069 4 4 0
175 176 52463382 52598226 11 11 0
175 177 52463382 52739423 22 22 0
175 179 52463382 52939605 8 8 0
178 179 52766171 52939605 141 141 0
178 182 52766171 53427624 6 6 0
180 182 53291000 53427624 110 110 0
180 183 53291000 53522058 50 50 0
180 184 53291000 53647754 4 4 0
180 185 53291000 53762772 8 8 0
180 186 53291000 53772514 78 78 0
181 182 53390697 53427624 4 4 0
181 183 53390697 53522058 4 4 0
181 186 53390697 53772514 8 8 0
182 183 53427624 53522058 5 5 0
182 186 53427624 53772514 8 8 0
183 184 53522058 53647754 6 6 0
183 186 53522058 53772514 10 10 0
185 186 53762772 53772514 13 13 0
185 190 53762772 54641676 7 7 0
187 190 53899882 54641676 40 40 0
187 191 53899882 54795777 11 11 0
187 192 53899882 54815076 25 25 0
188 190 54006033 54641676 82 82 0
188 191 54006033 54795777 10 10 0
188 192 54006033 54815076 14 14 0
189 190 54396733 54641676 4 4 0
189 191 54396733 54795777 8 8 0
189 192 54396733 54815076 7 7 0
190 191 54641676 54795777 9 9 0
190 192 54641676 54815076 9 9 0
193 194 54833744 54887118 12 12 0
193 195 54833744 55033377 5 5 0
193 201 54833744 55273624 5 5 0
195 197 55033377 55110080 107 107 0
195 198 55033377 55157944 72 72 0
195 199 55033377 55189752 56 56 0
195 201 55033377 55273624 84 84 0
195 202 55033377 55360278 8 8 0
196 197 55039117 55110080 14 14 0
196 198 55039117 55157944 9 9 0
196 199 55039117 55189752 8 8 0
196 201 55039117 55273624 4 4 0
197 198 55110080 55157944 7 7 0
197 199 55110080 55189752 7 7 0
198 199 55157944 55189752 7 7 0
198 201 55157944 55273624 4 4 0
199 201 55189752 55273624 5 5 0
200 201 55249538 55273624 27 27 0
200 202 55249538 55360278 4 4 0
201 205 55273624 55627289 5 5 0
203 204 55518616 55557355 14 14 0
203 205 55518616 55627289 35 35 0
203 207 55518616 55712342 4 4 0
204 205 55557355 55627289 123 123 0
204 206 55557355 55680126 5 5 0
204 207 55557355 55712342 9 9 0
204 208 55557355 55737512 6 6 0
204 211 55557355 55898648 7 7 0
206 207 55680126 55712342 4 4 0
206 208 55680126 55737512 10 10 0
206 210 55680126 55821493 33 33 0
206 211 55680126 55898648 58 58 0
206 213 55680126 55913161 5 5 0
207 208 55712342 55737512 7 7 0
207 210 55712342 55821493 48 48 0
207 211 55712342 55898648 47 47 0
208 209 55737512 55764130 42 42 0
208 210 55737512 55821493 197 197 0
208 211 55737512 55898648 36 36 0
208 213 55737512 55913161 4 4 0
212 216 55905202 56806696 10 10 0
213 215 55913161 56198692 6 6 0
213 216 55913161 56806696 11 11 0
213 217 55913161 56889280 5 5 0
214 216 56174312 56806696 18 18 0
214 217 56174312 56889280 4 4 0
215 216 56198692 56806696 18 18 0
215 217 56198692 56889280 7 7 0
215 218 56198692 56941179 18 18 0
219 220 57127008 57341602 7 7 0
219 221 57127008 57533736 16 16 0
219 222 57127008 57649809 13 13 0
219 223 57127008 57783336 12 12 0
221 223 57533736 57783336 6 6 0
224 227 57953421 58338224 8 8 0
224 228 57953421 58539113 37 37 0
225 227 58000229 58338224 6 6 0
225 228 58000229 58539113 10 10 0
226 227 58159861 58338224 19 19 0
226 228 58159861 58539113 27 27 0
226 230 58159861 58633111 4 4 0
229 230 58574841 58633111 50 50 0
229 231 58574841 58968291 4 4 0
229 235 58574841 59522018 12 12 0
231 233 58968291 59487562 6 6 0
231 234 58968291 59496066 13 13 0
231 235 58968291 59522018 57 57 0
232 233 59106617 59487562 11 11 0
232 234 59106617 59496066 5 5 0
232 235 59106617 59522018 15 15 0
233 235 59487562 59522018 8 8 0
233 236 59487562 59909759 5 5 0
234 235 59496066 59522018 49 49 0
234 236 59496066 59909759 20 20 0
234 238 59496066 60043823 19 19 0
236 238 59909759 60043823 6 6 0
237 238 59973797 60043823 37 37 0
237 240 59973797 60155874 7 7 0
237 241 59973797 60363965 6 6 0
237 245 59973797 60651143 16 16 0
239 240 60098826 60155874 19 19 0
239 241 60098826 60363965 25 25 0
239 245 60098826 60651143 36 36 0
242 243 60431856 60531939 7 7 0
242 244 60431856 60631996 15 15 0
242 245 60431856 60651143 54 54 0
243 244 60531939 60631996 34 34 0
243 245 60531939 60651143 137 137 0
244 245 60631996 60651143 11 11 0
246 248 60655918 60798598 23 23 0
246 249 60655918 60816855 5 5 0
247 248 60662904 60798598 28 28 0
247 249 60662904 60816855 7 7 0
248 249 60798598 60816855 10 10 0
248 253 60798598 61719291 10 10 0
249 253 60816855 61719291 13 13 0
250 251 61092171 61490931 152 152 0
250 252 61092171 61655328 13 13 0
250 253 61092171 61719291 185 185 0
250 254 61092171 61736365 4 4 0
250 255 61092171 61753442 10 10 0
251 253 61490931 61719291 12 12 0
252 253 61655328 61719291 4 4 0
254 255 61736365 61753442 47 47 0
254 257 61736365 61923870 7 7 0
254 258 61736365 61928768 10 10 0
254 260 61736365 62304529 45 45 0
254 263 61736365 62593031 5 5 0
256 257 61763618 61923870 33 33 0
256 258 61763618 61928768 19 19 0
256 260 61763618 62304529 20 20 0
257 260 61923870 62304529 37 37 0
258 260 61928768 62304529 119 119 0
258 263 61928768 62593031 11 11 0
259 260 61942466 62304529 31 31 0
260 263 62304529 62593031 9 9 0
261 262 62363137 62391521 7 7 0
261 263 62363137 62593031 85 85 0
262 263 62391521 62593031 165 165 0
264 265 63642162 63743493 27 27 0
264 266 63642162 63775612 4 4 0
267 268 63855455 64011265 30 30 0
267 269 63855455 64100344 11 11 0
267 270 63855455 64107859 8 8 0
267 272 63855455 64237242 23 23 0
267 276 63855455 64770496 4 4 0
268 272 64011265 64237242 6 6 0
269 270 64100344 64107859 5 5 0
269 271 64100344 64194962 4 4 0
269 272 64100344 64237242 36 36 0
270 272 64107859 64237242 5 5 0
271 272 64194962 64237242 37 37 0
272 276 64237242 64770496 4 4 0
273 275 64604484 64761054 42 42 0
273 276 64604484 64770496 22 22 0
274 275 64626997 64761054 21 21 0
275 276 64761054 64770496 19 19 0
277 278 64811529 64897921 7 7 0
277 279 64811529 64978088 33 33 0
277 281 64811529 65102897 53 53 0
277 285 64811529 65357406 5 5 0
278 279 64897921 64978088 14 14 0
278 281 64897921 65102897 11 11 0
279 281 64978088 65102897 7 7 0
280 281 65007566 65102897 14 14 0
282 285 65137798 65357406 18 18 0
282 286 65137798 65450745 5 5 0
283 285 65267991 65357406 26 26 0
283 286 65267991 65450745 6 6 0
