1 1
CTCF 
chr14 168 251 6
65450050 65451441 L
65452820 65454621 R
65630054 65632850 R
65688491 65690493 R
65752741 65754820 R
66289630 66292770 L
66536235 66538768 L
66825299 66828255 R
66961412 66963997 R
67090549 67091772 R
67212165 67214052 L
67604198 67605403 L
67632051 67634554 R
0 1 45272675 45315703 6 6 0
1 6 45315703 45737562 5 5 0
2 4 45383229 45671183 5 5 0
2 6 45383229 45737562 68 68 0
2 8 45383229 45996823 7 7 0
3 5 45603913 45722836 9 9 0
5 6 45722836 45737562 14 14 0
7 8 45896344 45996823 37 37 0
7 11 45896344 46812921 9 9 0
9 11 46517654 46812921 29 29 0
10 11 46719345 46812921 42 42 0
10 12 46719345 46959699 4 4 0
12 14 46959699 47747418 7 7 0
13 14 47050080 47747418 28 28 0
13 15 47050080 48008401 4 4 0
16 17 48386910 48867870 24 24 0
18 19 49929096 49964963 119 119 0
18 20 49929096 50100618 4 4 0
18 21 49929096 50296737 8 8 0
20 21 50100618 50296737 39 39 0
20 22 50100618 50320096 19 19 0
20 23 50100618 50329116 19 19 0
20 24 50100618 50331822 4 4 0
20 26 50100618 50572278 7 7 0
22 23 50320096 50329116 63 63 0
22 26 50320096 50572278 52 52 0
22 30 50320096 50999338 11 11 0
23 25 50329116 50345857 15 15 0
23 26 50329116 50572278 35 35 0
24 26 50331822 50572278 61 61 0
25 26 50345857 50572278 22 22 0
26 30 50572278 50999338 4 4 0
27 30 50727780 50999338 5 5 0
28 29 50788026 50809261 7 7 0
28 30 50788026 50999338 99 99 0
29 30 50809261 50999338 31 31 0
31 34 51009925 51181597 4 4 0
31 35 51009925 51327213 19 19 0
32 34 51067019 51181597 16 16 0
32 35 51067019 51327213 46 46 0
33 34 51085789 51181597 38 38 0
33 35 51085789 51327213 19 19 0
36 38 51421833 51685464 11 11 0
37 38 51624385 51685464 81 81 0
37 39 51624385 51750568 7 7 0
39 40 51750568 51837544 6 6 0
39 42 51750568 52118854 11 11 0
39 43 51750568 52446069 4 4 0
40 42 51837544 52118854 10 10 0
41 42 52022063 52118854 13 13 0
41 43 52022063 52446069 4 4 0
44 45 52463382 52598226 11 11 0
44 46 52463382 52739423 22 22 0
44 48 52463382 52939605 8 8 0
47 48 52766171 52939605 141 141 0
47 51 52766171 53427624 6 6 0
49 51 53291000 53427624 110 110 0
49 52 53291000 53522058 50 50 0
49 53 53291000 53647754 4 4 0
49 54 53291000 53762772 8 8 0
49 55 53291000 53772514 78 78 0
50 51 53390697 53427624 4 4 0
50 52 53390697 53522058 4 4 0
50 55 53390697 53772514 8 8 0
51 52 53427624 53522058 5 5 0
51 55 53427624 53772514 8 8 0
52 53 53522058 53647754 6 6 0
52 55 53522058 53772514 10 10 0
54 55 53762772 53772514 13 13 0
54 59 53762772 54641676 7 7 0
56 59 53899882 54641676 40 40 0
56 60 53899882 54795777 11 11 0
56 61 53899882 54815076 25 25 0
57 59 54006033 54641676 82 82 0
57 60 54006033 54795777 10 10 0
57 61 54006033 54815076 14 14 0
58 59 54396733 54641676 4 4 0
58 60 54396733 54795777 8 8 0
58 61 54396733 54815076 7 7 0
59 60 54641676 54795777 9 9 0
59 61 54641676 54815076 9 9 0
62 63 54833744 54887118 12 12 0
62 64 54833744 55033377 5 5 0
62 70 54833744 55273624 5 5 0
64 66 55033377 55110080 107 107 0
64 67 55033377 55157944 72 72 0
64 68 55033377 55189752 56 56 0
64 70 55033377 55273624 84 84 0
64 71 55033377 55360278 8 8 0
65 66 55039117 55110080 14 14 0
65 67 55039117 55157944 9 9 0
65 68 55039117 55189752 8 8 0
65 70 55039117 55273624 4 4 0
66 67 55110080 55157944 7 7 0
66 68 55110080 55189752 7 7 0
67 68 55157944 55189752 7 7 0
67 70 55157944 55273624 4 4 0
68 70 55189752 55273624 5 5 0
69 70 55249538 55273624 27 27 0
69 71 55249538 55360278 4 4 0
70 74 55273624 55627289 5 5 0
72 73 55518616 55557355 14 14 0
72 74 55518616 55627289 35 35 0
72 76 55518616 55712342 4 4 0
73 74 55557355 55627289 123 123 0
73 75 55557355 55680126 5 5 0
73 76 55557355 55712342 9 9 0
73 77 55557355 55737512 6 6 0
73 80 55557355 55898648 7 7 0
75 76 55680126 55712342 4 4 0
75 77 55680126 55737512 10 10 0
75 79 55680126 55821493 33 33 0
75 80 55680126 55898648 58 58 0
75 82 55680126 55913161 5 5 0
76 77 55712342 55737512 7 7 0
76 79 55712342 55821493 48 48 0
76 80 55712342 55898648 47 47 0
77 78 55737512 55764130 42 42 0
77 79 55737512 55821493 197 197 0
77 80 55737512 55898648 36 36 0
77 82 55737512 55913161 4 4 0
81 85 55905202 56806696 10 10 0
82 84 55913161 56198692 6 6 0
82 85 55913161 56806696 11 11 0
82 86 55913161 56889280 5 5 0
83 85 56174312 56806696 18 18 0
83 86 56174312 56889280 4 4 0
84 85 56198692 56806696 18 18 0
84 86 56198692 56889280 7 7 0
84 87 56198692 56941179 18 18 0
88 89 57127008 57341602 7 7 0
88 90 57127008 57533736 16 16 0
88 91 57127008 57649809 13 13 0
88 92 57127008 57783336 12 12 0
90 92 57533736 57783336 6 6 0
93 96 57953421 58338224 8 8 0
93 97 57953421 58539113 37 37 0
94 96 58000229 58338224 6 6 0
94 97 58000229 58539113 10 10 0
95 96 58159861 58338224 19 19 0
95 97 58159861 58539113 27 27 0
95 99 58159861 58633111 4 4 0
98 99 58574841 58633111 50 50 0
98 100 58574841 58968291 4 4 0
98 104 58574841 59522018 12 12 0
100 102 58968291 59487562 6 6 0
100 103 58968291 59496066 13 13 0
100 104 58968291 59522018 57 57 0
101 102 59106617 59487562 11 11 0
101 103 59106617 59496066 5 5 0
101 104 59106617 59522018 15 15 0
102 104 59487562 59522018 8 8 0
102 105 59487562 59909759 5 5 0
103 104 59496066 59522018 49 49 0
103 105 59496066 59909759 20 20 0
103 107 59496066 60043823 19 19 0
105 107 59909759 60043823 6 6 0
106 107 59973797 60043823 37 37 0
106 109 59973797 60155874 7 7 0
106 110 59973797 60363965 6 6 0
106 114 59973797 60651143 16 16 0
108 109 60098826 60155874 19 19 0
108 110 60098826 60363965 25 25 0
108 114 60098826 60651143 36 36 0
111 112 60431856 60531939 7 7 0
111 113 60431856 60631996 15 15 0
111 114 60431856 60651143 54 54 0
112 113 60531939 60631996 34 34 0
112 114 60531939 60651143 137 137 0
113 114 60631996 60651143 11 11 0
115 117 60655918 60798598 23 23 0
115 118 60655918 60816855 5 5 0
116 117 60662904 60798598 28 28 0
116 118 60662904 60816855 7 7 0
117 118 60798598 60816855 10 10 0
117 122 60798598 61719291 10 10 0
118 122 60816855 61719291 13 13 0
119 120 61092171 61490931 152 152 0
119 121 61092171 61655328 13 13 0
119 122 61092171 61719291 185 185 0
119 123 61092171 61736365 4 4 0
119 124 61092171 61753442 10 10 0
120 122 61490931 61719291 12 12 0
121 122 61655328 61719291 4 4 0
123 124 61736365 61753442 47 47 0
123 126 61736365 61923870 7 7 0
123 127 61736365 61928768 10 10 0
123 129 61736365 62304529 45 45 0
123 132 61736365 62593031 5 5 0
125 126 61763618 61923870 33 33 0
125 127 61763618 61928768 19 19 0
125 129 61763618 62304529 20 20 0
126 129 61923870 62304529 37 37 0
127 129 61928768 62304529 119 119 0
127 132 61928768 62593031 11 11 0
128 129 61942466 62304529 31 31 0
129 132 62304529 62593031 9 9 0
130 131 62363137 62391521 7 7 0
130 132 62363137 62593031 85 85 0
131 132 62391521 62593031 165 165 0
133 134 63642162 63743493 27 27 0
133 135 63642162 63775612 4 4 0
136 137 63855455 64011265 30 30 0
136 138 63855455 64100344 11 11 0
136 139 63855455 64107859 8 8 0
136 141 63855455 64237242 23 23 0
136 145 63855455 64770496 4 4 0
137 141 64011265 64237242 6 6 0
138 139 64100344 64107859 5 5 0
138 140 64100344 64194962 4 4 0
138 141 64100344 64237242 36 36 0
139 141 64107859 64237242 5 5 0
140 141 64194962 64237242 37 37 0
141 145 64237242 64770496 4 4 0
142 144 64604484 64761054 42 42 0
142 145 64604484 64770496 22 22 0
143 144 64626997 64761054 21 21 0
144 145 64761054 64770496 19 19 0
146 147 64811529 64897921 7 7 0
146 148 64811529 64978088 33 33 0
146 150 64811529 65102897 53 53 0
146 154 64811529 65357406 5 5 0
147 148 64897921 64978088 14 14 0
147 150 64897921 65102897 11 11 0
148 150 64978088 65102897 7 7 0
149 150 65007566 65102897 14 14 0
151 154 65137798 65357406 18 18 0
151 155 65137798 65450745 5 5 0
152 154 65267991 65357406 26 26 0
152 155 65267991 65450745 6 6 0
153 154 65292073 65357406 211 211 0
153 155 65292073 65450745 28 28 0
154 155 65357406 65450745 7 7 0
156 157 65453720 65631452 6 6 0
157 158 65631452 65689492 9 9 0
157 159 65631452 65753780 5 5 0
157 160 65631452 66291200 41 41 0
157 161 65631452 66537501 24 24 0
158 159 65689492 65753780 11 11 0
158 160 65689492 66291200 17 17 0
158 161 65689492 66537501 4 4 0
159 160 65753780 66291200 5 5 0
162 163 66826777 66962704 13 13 0
162 166 66826777 67604800 8 8 0
163 164 66962704 67091160 5 5 0
163 165 66962704 67213108 8 8 0
163 166 66962704 67604800 12 12 0
163 167 66962704 67633302 5 5 0
164 165 67091160 67213108 5 5 0
164 166 67091160 67604800 4 4 0
164 167 67091160 67633302 9 9 0
42692925 45272675 -1 -1 10 10 0
42692925 45315703 -1 -1 5 5 0
52766171 53772514 -1 -1 4 4 0
53762772 54815076 -1 -1 19 19 0
55905202 56941179 -1 -1 15 15 0
55913161 56941179 -1 -1 23 23 0
